experiment_file,game_id,run_id,model_name,gamemaster_model,agent_type,question,turn,answer,eig,game_outcome,total_turns,game_duration,timestamp,target_character
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Does the character have short hair?,1,no,0.5280477466211396,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Is the character female?,2,no,0.5304758403095834,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Is their clothing style formal?,3,yes,0.5309922831229211,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Does the character have white hair?,4,no,0.5266535363864252,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Does the character have blue eyes?,5,no,0.5265667987549126,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Does the character have brown hair?,6,no,0.5258412420805524,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Does the character have black hair?,7,no,0.5288921298115302,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_openai_gpt-4o_EIG_27_20250924_134349_474.json,57,27,openai/gpt-4o,openai/gpt-5,EIG,Is the character elderly?,8,yes,0.5278766178938873,1.0,9,1107.473179101944,2025-09-24T13:43:49.474407,Bernard
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's eye color blue?,1,no,0.5243462185987724,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair short?,2,,0.5309060158926501,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair short?,3,,0.5309060158926501,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair style short?,4,,0.5309060158926501,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair style short?,5,,0.5309060158926501,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair style short?,6,,0.5309060158926501,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have short hair?,7,,0.5308506692601881,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_meta-llama_llama-4-scout_EIG_3_20250923_223127_684.json,93,3,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair short?,8,,0.5309060158926501,-1.0,10,1305.874957561493,2025-09-23T22:31:27.684211,Valerie
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Is the character female?,1,no,0.5159944162558763,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Does the character have brown hair?,2,yes,0.456357451747298,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Does the character have brown eyes?,3,no,0.49707730283527873,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Does the character have blue eyes?,4,yes,0.5283370531404582,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Does the character have a beard?,5,yes,0.5275447341904418,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Does the character wear glasses?,6,yes,0.5308755622519543,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Does the character have a formal clothing style?,7,no,0.5269654278700618,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_LLM_15_20250924_132852_553.json,15,15,openai/gpt-4o,openai/gpt-5,LLM,Does the character have square eyewear style?,8,yes,0.26401079567895136,1.0,10,210.93401408195496,2025-09-24T13:28:52.553894,Dominic
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Does the character have blue eyes?,1,no,0.5243462185987724,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Is the character's eye color brown?,2,yes,0.5308506692601881,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Does the character have light skin tone?,3,no,0.4225937000281502,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Is the character's clothing style formal?,4,no,0.5175995516789836,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Does the character have facial hair?,5,yes,0.5264048539217615,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Is the character young?,6,no,0.5073653048074337,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Is the character's smile closed-lip?,7,yes,0.5307669896247912,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_EIG_25_20250924_134606_110.json,55,25,openai/gpt-4o,openai/gpt-5,EIG,Does the character have white hair?,8,yes,0.5306183626663367,1.0,9,1244.0856251716614,2025-09-24T13:46:06.109806,Noah
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have short hair?,1,no,0.5280477466211396,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Is the character male?,2,no,0.5304758403095834,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Does the character wear glasses?,3,yes,0.5244557014860141,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's eye color blue?,4,no,0.5237703579854868,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's age range young?,5,no,0.5226414380741798,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's skin tone light?,6,no,0.40331939584241894,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's eye color brown?,7,yes,0.48310091266307054,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_openai_gpt-4o_QBayes_4_20250924_135518_049.json,64,4,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's hair color brown?,8,yes,0.4124931240000559,1.0,9,1795.9380323886871,2025-09-24T13:55:18.049158,Maria
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair short?,1,no,0.5280477466211396,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character male?,2,yes,0.5304758403095834,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have a formal clothing style?,3,yes,0.5309922831229211,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have a hat?,4,yes,0.5172312554115935,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have a beard?,5,yes,0.526839989149349,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have blue eyes?,6,no,0.4018181614356625,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's nose shape broad?,7,yes,0.4455775273220174,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_meta-llama_llama-4-scout_EIG_27_20250923_222945_711.json,117,27,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character wear glasses?,8,no,0.326628482114948,1.0,9,1203.665842294693,2025-09-23T22:29:45.711324,Oscar
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Is the character’s hair short?,1,yes,0.5280477466211396,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have blue eyes?,2,yes,0.5130895702023547,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's hair blonde?,3,yes,0.5167451137117388,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's hair texture straight?,4,no,0.5274252581606113,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have freckles?,5,no,0.5139019218323425,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's complexion fair?,6,yes,0.5190053953355193,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's age range young?,7,no,0.5256721449235554,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_22_20250924_134742_933.json,82,22,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's clothing style formal?,8,yes,0.4738181693319927,1.0,9,1340.5140407085419,2025-09-24T13:47:42.933373,Eric
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Is the character male?,1,yes,0.5159944162558763,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have blue eyes?,2,yes,0.5271856439999701,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Is the character wearing a hat?,3,yes,0.5299620333330805,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have a beard?,4,yes,0.5309549698420565,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's complexion fair?,5,yes,0.5289584921460216,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Is the character wearing a bowler hat?,6,yes,0.5287891491901836,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have a broad nose?,7,yes,0.5299270805807036,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_openai_gpt-4o_QBayes_12_20250924_135114_083.json,72,12,openai/gpt-4o,openai/gpt-5,QBayes,Is the character's skin tone light?,8,yes,0.4828471776480967,1.0,9,1551.77370095253,2025-09-24T13:51:14.082845,Stanley
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character male?,1,yes,0.5159944162558763,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's eye color blue?,2,no,0.5271856439999701,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character young?,3,no,0.5253937864328186,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair style short?,4,yes,0.5298790887541149,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's eye color brown?,5,no,0.5278734317991011,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have a hat?,6,yes,0.5058095975276876,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character elderly?,7,no,0.5274184037992363,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_EIG_13_20250923_223248_514.json,103,13,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have dimples?,8,yes,0.5239423648665285,1.0,9,1386.5794026851654,2025-09-23T22:32:48.514236,Felix
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have short hair?,1,no,0.5280477466211396,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character female?,2,yes,0.5304758403095834,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character young?,3,no,0.5295346369761712,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character middle-aged?,4,yes,0.5303477768312475,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have dimples?,5,yes,0.5293204102328495,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's nose shape pointed?,6,yes,0.5310043287380449,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have blue eyes?,7,yes,0.5303887560835286,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_meta-llama_llama-4-scout_QBayes_17_20250923_223618_618.json,137,17,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's hair color red?,8,yes,0.4240666339224938,1.0,9,1006.7925155162811,2025-09-23T22:36:18.618142,Anne
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Is the character's hair color red?,1,no,0.3193293068040993,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Is the character male?,2,no,0.512164568920891,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Does the character have blonde hair?,3,no,0.4428011814029136,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Does the character have black hair?,4,no,0.5022472165884132,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Does the character have brown hair?,5,yes,0.5089425919851805,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Does the character have green eyes?,6,no,0.495286966768131,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Does the character wear glasses?,7,no,0.505111953351575,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_LLM_24_20250924_132846_049.json,24,24,openai/gpt-4o,openai/gpt-5,LLM,Does the character wear earrings?,8,yes,0.42849833991552166,1.0,9,204.3987865447998,2025-09-24T13:28:46.049164,Valerie
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Does the character have blue eyes?,1,no,0.5243462185987724,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Does the character have a wide smile?,2,yes,0.5268434997978731,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Is the character's hair straight?,3,no,0.5301329012754771,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Is the character female?,4,yes,0.5246376223510824,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Does the character have brown hair?,5,no,0.5309237015192568,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Does the character have green eyes?,6,yes,0.5105251835591896,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Does the character have a small ear size?,7,yes,0.4861437046595254,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_EIG_12_20250924_134851_840.json,42,12,openai/gpt-4o,openai/gpt-5,EIG,Is the character young?,8,yes,0.44691980104150697,1.0,9,1409.8892612457275,2025-09-24T13:48:51.840822,Olivia
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Is the character male?,1,yes,0.5159944162558763,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Does the character have facial hair?,2,yes,0.4998728961298401,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Does the character have brown hair?,3,yes,0.4959010976621865,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Does the character have brown eyes?,4,yes,0.4774616602102233,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Does the character wear glasses?,5,yes,0.5048912684067722,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Does the character have round eyewear style?,6,yes,0.5028336563583314,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Is the character Alex?,7,yes,0.4799769365557872,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_openai_gpt-4o_MBayes_22_20250924_133806_658.json,112,22,openai/gpt-4o,openai/gpt-5,MBayes,Is the character wearing a hat?,8,no,0.019955449434753747,1.0,9,763.9436693191528,2025-09-24T13:38:06.658711,Alex
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character male?,1,no,0.5159944162558763,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character's hair color blonde?,2,yes,0.3981510415976862,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character's hair style long?,3,yes,0.5230589985683191,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character's eye color blue?,4,no,0.5307087100913607,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character young?,5,no,0.5309625627621232,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Does the character wear glasses?,6,yes,0.4950861428886234,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character's skin white?,7,yes,0.3755590647716295,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_MBayes_30_20250924_135525_399.json,240,30,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character young?,8,no,0.0899168047830331,1.0,9,573.9644167423248,2025-09-24T13:55:25.399567,Lucia
game_meta-llama_llama-4-scout_LLM_10_20250923_220026_222.json,40,10,meta-llama/llama-4-scout,openai/gpt-5,LLM,Is the character male?,1,yes,0.5159944162558763,-1.0,10,79.82060289382935,2025-09-23T22:00:26.221932,Theo
game_meta-llama_llama-4-scout_LLM_10_20250923_220026_222.json,40,10,meta-llama/llama-4-scout,openai/gpt-5,LLM,"tags
<answer>Does the character have brown hair?",2,no,0.456357451747298,-1.0,10,79.82060289382935,2025-09-23T22:00:26.221932,Theo
game_meta-llama_llama-4-scout_LLM_10_20250923_220026_222.json,40,10,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have blue eyes?,3,no,0.530999733966664,-1.0,10,79.82060289382935,2025-09-23T22:00:26.221932,Theo
game_meta-llama_llama-4-scout_LLM_10_20250923_220026_222.json,40,10,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have blonde hair?,4,no,0.40197545904390786,-1.0,10,79.82060289382935,2025-09-23T22:00:26.221932,Theo
game_meta-llama_llama-4-scout_LLM_10_20250923_220026_222.json,40,10,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have red hair?,5,no,0.41570321519412756,-1.0,10,79.82060289382935,2025-09-23T22:00:26.221932,Theo
